lgrau,y,m,d,lgrpf,lgm3,lgm1
-0.002951443,2010,9,10,0.012681032,0,0
-0.000959189,2010,9,13,0.004183551,0,0
0.007529056,2010,9,14,-0.002199821,0,0
0.000514465,2010,9,15,-0.004433355,0,0
0.001881176,2010,9,16,-0.008363722,0,0
0.000511637,2010,9,17,-0.005332429,0,0
0.001785998,2010,9,20,0.007018108,0,0
-0.001445241,2010,9,21,-0.007844324,0,0
-0.009817902,2010,9,1,0.002297704,0,0
0.000696264,2010,9,2,0.006473858,0,0
-0.002791778,2010,9,3,-0.002438232,0,0
0.005652125,2010,9,7,-0.002979233,0,0
0.028827119,2011,1,24,0.074081032,0.027864452,0.129914418
-0.006188028,2011,1,25,-0.008383746,0,0
0.00131009,2011,1,26,0.005706579,0,0
0.002120503,2011,1,27,-0.008486802,0,0
-0.005073783,2011,1,28,0.01836929,0,0
0.002626127,2011,1,31,0.013637867,0,0
0.001470248,2011,2,1,-0.00674148,0,0
0.001790236,2011,2,2,0.000430397,0,0
-0.002933332,2011,2,3,-0.001532242,0,0
0.013363962,2011,1,18,0.004010664,0,0
0.000792075,2011,1,19,-0.002478421,0,0
-0.008470409,2011,1,20,-0.009666424,0,0
-0.000646031,2011,1,21,0.001220135,0,0
0.003140365,2011,2,10,-0.011757097,0,0
0.003436335,2011,2,11,-0.005797064,0,0
0.000318281,2011,2,14,-0.003925219,0,0
0.002458801,2011,2,15,-0.002516465,0,0
-0.000474812,2011,2,16,0.003437231,0,0
0.002447626,2011,2,17,0.006944804,0,0
0.001414897,2011,2,18,-0.000805368,0,0
0.005458972,2011,2,22,0.035629364,0,0
0.002549908,2011,2,23,0.020532378,0,0
-0.017048748,2011,2,4,-0.042132634,0,0
-0.002410521,2011,2,7,-0.007627599,0,0
0.005126368,2011,2,8,-0.002689139,0,0
0.000477509,2011,2,9,-0.00115045,0,0
0.068444124,2011,12,19,0.034503895,0,0
0.004192195,2011,12,20,0.015182536,0,0
-0.001482925,2011,12,21,0.006429511,0,0
-0.000405315,2011,12,22,0.003768876,0,0
0,2011,12,23,0.000654025,0,0
0,2011,12,27,0.007172871,0,0
-0.009704545,2011,12,28,-0.008569317,0,0
-0.011200994,2011,12,29,0.00126572,0,0
0,2011,12,30,-0.003588508,0,0
-0.049206676,2011,1,14,-0.033277887,0,0
0.132575399,2011,9,8,-0.011976984,0,0
-0.000937495,2011,9,9,-0.008918267,0,0
-0.004007087,2011,9,12,0.004703686,0,0
-0.003327943,2011,9,13,0.00983534,0,0
-0.000358083,2011,9,14,-0.006304073,0,0
-0.008805606,2011,9,15,0.002386909,0,0
0.002914739,2011,9,16,-0.007052298,0,0
0,2011,9,19,-0.011304399,0,0
0.001208725,2011,9,20,0.005988975,0,0
-0.001450874,2011,9,21,-0.004875529,0,0
-0.017547142,2011,9,22,-0.028244442,0,0
-0.008403498,2011,9,23,-0.003574906,0,0
-0.024052875,2011,9,26,0.002116,0,0
0.016269611,2011,9,27,0.022208734,0,0
-0.004208823,2011,9,28,-0.016990143,0,0
-0.008003196,2011,9,29,0.004945188,0,0
0.001880647,2011,9,30,-0.015829517,0,0
0.009414171,2011,10,3,-0.008807498,0,0
-0.004615288,2011,10,4,-0.010993949,0,0
-0.005603878,2011,10,5,0.022425591,0,0
0.004807737,2011,10,6,0.015578141,0,0
0.004492286,2011,10,7,0.002045964,0,0
0.002359589,2011,10,10,0.012535291,0,0
0.000522617,2011,10,11,0.00202918,0,0
0.004933742,2011,10,12,-0.00121637,0,0
-0.006765659,2011,10,13,-0.006854731,0,0
0.005731624,2011,10,14,0.013052924,0,0
0.001034035,2011,10,17,-0.002106525,0,0
-0.01337203,2011,10,18,0.009744195,0,0
0.005687507,2011,10,19,-0.011103806,0,0
-0.008626454,2011,10,20,-0.004104558,0,0
0.005990364,2011,10,21,0.010562401,0,0
0.002504665,2011,10,24,0.018816618,0,0
0.001050289,2011,10,25,0.008948045,0,0
0.015203792,2011,10,26,-0.014069558,0,0
0.000759035,2011,10,27,0.017736471,0,0
0.005775612,2011,10,28,-0.002968278,0,0
-0.004765624,2011,10,31,-0.000605418,0,0
-0.005839768,2011,11,1,-0.004685497,0,0
0.011104008,2011,11,2,0.001504866,0,0
0.003721484,2011,11,3,0.007262463,0,0
-0.002229061,2011,11,4,0.000876291,0,0
0.00811789,2011,11,7,0.005766878,0,0
0.003156753,2011,11,8,0.005781044,0,0
-0.002669603,2011,11,9,-0.004781934,0,0
-0.006870338,2011,11,10,0.00915661,0,0
0.004184224,2011,11,11,0.005341291,0,0
0.000734226,2011,11,14,-0.003745271,0,0
0.002195259,2011,11,15,0.005409236,0,0
-0.007113709,2011,11,16,0.01384974,0,0
-0.003351725,2011,11,17,-0.01626018,0,0
-0.00589691,2011,11,18,-0.006241306,0,0
-0.004316321,2011,11,21,-0.002190138,0,0
-0.000766177,2011,11,22,0.004856984,0,0
-0.004625665,2011,11,23,-0.008230773,0,0
0.001933352,2011,11,25,0.002701125,0,0
0.006509753,2011,11,28,0.00641497,0,0
0.000759478,2011,11,29,0.006931312,0,0
0.007273944,2011,11,30,0.00247363,0,0
0.001489862,2011,12,1,-0.000692931,0,0
-0.001241197,2011,12,2,0.00328162,0,0
-0.000746424,2011,12,5,0.00012903,0,0
-0.009058614,2011,12,6,0.00124532,0,0
0.006936752,2011,12,7,-0.003400846,0,0
-0.005160494,2011,12,8,-0.009392642,0,0
-0.001522062,2011,12,9,0.00469987,0,0
-0.012764806,2011,12,12,-0.007224459,0,0
0.00338887,2011,12,13,0.010401972,0,0
-0.018432604,2011,12,14,-0.023112618,0,0
-0.007928794,2011,12,15,-0.004968151,0,0
0.005483589,2011,12,16,-0.001575884,0,0
-0.054657467,2011,1,3,-0.009292586,0,0
-0.005284966,2011,1,4,-0.010417998,0,0
-0.006459787,2011,1,5,0.0044474,0,0
0.000158704,2011,1,6,-0.009333753,0,0
-0.000476287,2011,1,7,-0.001723295,0,0
0.000396942,2011,1,10,0.005977523,0,0
0.001821276,2011,1,11,0.008957822,0,0
0.001498793,2011,1,12,0.003560394,0,0
0.000865364,2011,1,13,-0.002180245,0,0
0.051519126,2011,7,11,0.017462597,0,0
-0.001398245,2011,7,12,0.01028391,0,0
0.007910359,2011,7,13,0.002754895,0,0
0.003151543,2011,7,14,-0.010581043,0,0
-0.000956747,2011,7,15,0.006978396,0,0
0.003271537,2011,7,18,-0.005890506,0,0
0.000542868,2011,7,19,0.007050171,0,0
-0.004088149,2011,7,20,0.002841438,0,0
0.004088149,2011,7,21,0.004359053,0,0
0.00027118,2011,7,22,0.003229944,0,0
0.003106458,2011,7,25,-0.002923378,0,0
-0.000201919,2011,7,26,0.00170406,0,0
0.003286315,2011,7,27,-0.009656775,0,0
-0.003084396,2011,7,28,0.000178318,0,0
0.004018793,2011,7,29,-0.007825338,0,0
-0.001469243,2011,8,1,-0.003691491,0,0
0.003929088,2011,8,2,-0.005063911,0,0
0.008273777,2011,8,3,-0.008699276,0,0
0.002658623,2011,8,4,-0.025788946,0,0
-0.005399072,2011,8,5,0.001251498,0,0
0.008876022,2011,8,8,-0.028775851,0,0
0.010892763,2011,8,9,-0.010870774,0,0
0.008913997,2011,8,10,0.019228952,0,0
-0.00295105,2011,8,11,0.014580023,0,0
-0.005962947,2011,8,12,-0.001726012,0,0
0.000749861,2011,8,15,0.012533898,0,0
0.010729957,2011,8,16,-0.006121481,0,0
-0.101348656,2011,2,24,0.050254995,0,0
-0.002778013,2011,2,25,0.002670399,0,0
0.002624144,2011,2,28,-0.004056565,0,0
0.002990651,2011,3,1,0.011752735,0,0
0.004485532,2011,3,2,0.01118823,0,0
-0.004256333,2011,3,3,-0.001361559,0,0
0.001677109,2011,3,4,0.010566887,0,0
0.00318388,2011,3,7,0.004221708,0,0
-0.003412196,2011,3,8,-0.001733383,0,0
0.001443976,2011,3,9,-0.002654721,0,0
-0.00542064,2011,3,10,-0.007046849,0,0
-0.000538112,2011,3,11,-0.006561623,0,0
0.00329506,2011,3,14,0.000128775,0,0
-0.006692829,2011,3,15,-0.017560701,0,0
0.0004649,2011,3,16,0.00356054,0,0
0.000541756,2011,3,17,0.014986171,0,0
0.004998575,2011,3,18,-0.001501341,0,0
0.003654674,2011,3,21,0.005380708,0,0
-0.001823492,2011,3,22,0.007030365,0,0
0.004092144,2011,3,23,0.007247037,0,0
0.002256862,2011,3,24,-0.000616458,0,0
-0.003314091,2011,3,25,-0.000823307,0,0
-0.00578459,2011,3,28,-0.005890798,0,0
0.000153217,2011,3,29,0.003370027,0,0
0.002444154,2011,3,30,-0.002160467,0,0
0.004093572,2011,3,31,0.010086443,0,0
-0.006384563,2011,4,1,0.004936597,0,0
0.005326966,2011,4,4,0.002127226,0,0
-0.0006055,2011,4,5,-0.000520809,0,0
0.008401122,2011,4,6,0.001959798,0,0
-0.00059472,2011,4,7,0.005826883,0,0
0.002965491,2011,4,8,0.009695084,0,0
-0.000443535,2011,4,11,-0.011193877,0,0
-0.005208322,2011,4,12,-0.014747781,0,0
0.00209083,2011,4,13,0.003501081,0,0
0.002451339,2011,4,14,0.004035848,0,0
0.003247077,2011,4,15,0.006182374,0,0
0.004752828,2011,4,18,-0.010177678,0,0
-0.000727827,2011,4,19,0.00415596,0,0
0.003048712,2011,4,20,0.013053549,0,0
0.000867144,2011,4,21,0.003261009,0,0
0,2011,4,25,-3.87E-05,0,0
-0.001881005,2011,4,26,-0.000270842,0,0
0.003897633,2011,4,27,0.002123505,0,0
0.006985356,2011,4,28,0.000384979,0,0
0,2011,4,29,0.004098051,0,0
0,2011,5,2,-0.001565715,0,0
0.001341397,2011,5,3,-0.00955382,0,0
0.000211421,2011,5,4,-0.007136871,0,0
-0.008538174,2011,5,5,-0.03925115,0,0
-0.007099551,2011,5,6,-0.011553647,0,0
0.004505019,2011,5,9,0.02335877,0,0
0.003312493,2011,5,10,0.005596276,0,0
-0.001581084,2011,5,11,-0.02437623,0,0
-0.005360834,2011,5,12,0.003347859,0,0
0.004712364,2011,5,13,0.002973733,0,0
-0.00144452,2011,5,16,-0.010052133,0,0
-0.006487023,2011,5,17,-0.002056576,0,0
0.005255392,2011,5,18,0.014065484,0,0
-0.001016913,2011,5,19,-0.007262472,0,0
-0.00065499,2011,5,20,0.004607826,0,0
0.005715912,2011,5,23,-0.007884867,0,0
0.004718307,2011,5,24,0.008321169,0,0
-0.00021336,2011,5,25,0.007479449,0,0
-0.002210881,2011,5,26,-0.004697451,0,0
0.004127359,2011,5,27,0.001557078,0,0
0.00099041,2011,5,31,0.009015635,0,0
-0.000777989,2011,6,1,-0.010312812,0,0
0.001625118,2011,6,2,0.000476081,0,0
0.000141028,2011,6,3,-0.000779314,0,0
0.002530697,2011,6,6,-0.005275338,0,0
-0.001122934,2011,6,7,0.000350768,0,0
-0.002042748,2011,6,8,0.007172118,0,0
0,2011,6,9,0.005100078,0,0
-0.002407247,2011,6,10,-0.011396514,0,0
-0.000852812,2011,6,13,-0.00879267,0,0
-0.002926476,2011,6,14,0.00914245,0,0
0.003921261,2011,6,15,-0.020401143,0,0
-0.001849275,2011,6,16,0.000640822,0,0
0.004043938,2011,6,17,-0.008965325,0,0
0.001832172,2011,6,20,0.001165767,0,0
0.000210908,2011,6,21,0.000651465,0,0
0.002173405,2011,6,22,0.00924702,0,0
-0.008331706,2011,6,23,-0.020457065,0,0
-0.002358942,2011,6,24,0.000667485,0,0
-0.004829148,2011,6,27,-0.002628186,0,0
0.000289819,2011,6,28,0.010792832,0,0
0.001518387,2011,6,29,0.008701918,0,0
0.00036074,2011,6,30,0.002968532,0,0
-0.006539609,2011,7,1,-0.002190185,0,0
0.007835796,2011,7,5,0.008829729,0,0
0.004933187,2011,7,6,-0.001077098,0,0
7.11E-05,2011,7,7,0.00898327,0,0
0.00396231,2011,7,8,-0.011010056,0,0
0.089665685,2011,9,6,-0.048575634,0,0
-0.019930639,2011,9,7,0.01644651,0,0
0.003346259,2011,8,18,-0.035224161,0,0
0.005677133,2011,8,19,-0.000633082,0,0
0.006877979,2011,8,22,0.009710559,0,0
-0.000347112,2011,8,23,0.006761976,0,0
-0.025259568,2011,8,24,-0.001425587,0,0
-0.010178273,2011,8,25,0.000713378,0,0
0.014572521,2011,8,26,0.00035625,0,0
0,2011,8,29,0.009559695,0,0
0.008895354,2011,8,30,0.008036785,0,0
-0.002745309,2011,8,31,-0.000439891,0,0
0.001792386,2011,9,1,0.000586422,0,0
0.012749228,2011,9,2,-0.012283295,0,0
-0.020206143,2011,8,17,0.005639943,0,0
-0.049004567,2012,1,5,0.065385497,0.023908559,0.037587491
0.004727245,2012,1,6,-0.001067745,0,0
-0.000403182,2012,1,9,-0.001070377,0,0
0.005876153,2012,1,10,0.003968525,0,0
-0.000663754,2012,1,11,-0.00585882,0,0
0.006984708,2012,1,12,-0.007688366,0,0
-0.006719084,2012,1,13,-0.001756502,0,0
0.005409784,2012,1,17,0.008755443,0,0
-0.002366733,2012,1,18,-0.000517788,0,0
0.002104399,2012,1,19,-0.000864354,0,0
-0.000525145,2012,1,20,-0.008430623,0,0
0.005871579,2012,1,23,0.004912291,0,0
-0.002599795,2012,1,24,-0.002756323,0,0
-0.004060693,2012,1,25,0.001970586,0,0
0.019808393,2012,1,26,0.001308774,0,0
-0.000251546,2012,1,27,-0.00061027,0,0
0.000754202,2012,1,30,-0.003415866,0,0
0.003751487,2012,1,31,-0.001320982,0,0
-0.000997232,2012,2,1,-0.003853727,0,0
0.002736898,2012,2,2,-0.005597521,0,0
-0.004237053,2012,2,3,0.006619653,0,0
-0.003773216,2012,2,6,-0.00414785,0,0
0.001261385,2012,2,7,0.006670638,0,0
0.005506978,2012,2,8,0.00132192,0,0
0.000497189,2012,2,9,0.00494342,0,0
-0.038964653,2012,1,3,0.013363962,0,0
0.004057592,2012,1,4,0.001095321,0,0
0.024599154,2012,3,2,0.014400565,0,0
-0.000509138,2012,3,5,8.14E-05,0,0
-0.009268047,2012,3,6,-0.008299135,0,0
0.002206192,2012,3,7,0.006014228,0,0
0.003224176,2012,3,8,0.001714806,0,0
-0.000642923,2012,3,9,0.003328565,0,0
0.002566001,2012,3,12,-0.004307625,0,0
-0.001923078,2012,3,13,0.001508464,0,0
-0.011918854,2012,3,14,-0.005240913,0,0
0.000989357,2012,3,15,-0.00132017,0,0
0.002627319,2012,3,16,0.007983203,0,0
0.000915819,2012,3,19,0.004158278,0,0
-0.001243366,2012,3,20,-0.010080474,0,0
-0.001970487,2012,3,21,0.006773238,0,0
-0.003635944,2012,3,22,-0.007843741,0,0
0.007502773,2012,3,23,0.006221269,0,0
0.004220582,2012,3,26,0.000649716,0,0
0.003026455,2012,3,27,0.001215604,0,0
-0.004126344,2012,3,28,-0.007839316,0,0
-0.004820477,2012,3,29,-0.0109732,0,0
0.001308117,2012,3,30,0.001012932,0,0
0.003900875,2012,4,2,0.009218025,0,0
-0.000323738,2012,4,3,-0.005064474,0,0
-0.014555776,2012,4,4,-0.010737436,0,0
0.002670946,2012,4,5,0.007804701,0,0
0,2012,4,9,-0.00358801,0,0
0.003447852,2012,4,10,-0.006146987,0,0
0.003682713,2012,4,11,0.007163079,0,0
0.002741685,2012,4,12,0.003956961,0,0
-0.000520893,2012,4,13,-0.003407569,0,0
-0.003532464,2012,4,16,0.000422137,0,0
-0.004622305,2012,4,17,0.005325746,0,0
0.002251265,2012,4,18,-0.006424157,0,0
0.001582131,2012,4,19,-0.001695306,0,0
-0.002243057,2012,4,20,0.00329974,0,0
-0.003319803,2012,4,23,0.000252791,0,0
0.005431236,2012,4,24,0.001849316,0,0
-0.003104712,2012,4,25,0.002384056,0,0
0.004156591,2012,4,26,0.001789878,0,0
0.002618606,2012,4,27,0.001575636,0,0
-0.003209975,2012,4,30,-0.000248405,0,0
0.003340491,2012,5,1,0.005309642,0,0
-0.004196115,2012,5,2,-0.003862612,0,0
-0.002709599,2012,5,3,-0.011204984,0,0
0.001588158,2012,5,4,-0.017501176,0,0
0,2012,5,7,-0.002432038,0,0
-0.011037728,2012,5,8,-0.004143595,0,0
-0.00545432,2012,5,9,-0.000896284,0,0
0.004368922,2012,5,10,0.001209548,0,0
-0.004231726,2012,5,11,-0.004270825,0,0
-0.006774108,2012,5,14,-0.006142238,0,0
-0.000557682,2012,5,15,-0.003681264,0,0
-0.002237915,2012,5,16,-0.005440668,0,0
0.001539805,2012,5,17,-0.001171427,0,0
0.009809518,2012,5,18,-0.00509719,0,0
0.000818909,2012,5,21,0.005144108,0,0
-0.002735722,2012,5,22,-0.004290411,0,0
-0.009292301,2012,5,23,-0.008420161,0,0
0.005433105,2012,5,24,0.003656023,0,0
0.000276797,2012,5,25,0.000957018,0,0
0.00275831,2012,5,29,-0.000478245,0,0
-0.010998909,2012,5,30,-0.014301054,0,0
0.005046733,2012,5,31,-0.006426729,0,0
0.013178088,2012,6,1,-0.016886809,0,0
0,2012,6,4,0.003895976,0,0
0,2012,6,5,0.001600184,0,0
0.007772216,2012,6,6,0.003745047,0,0
-0.007772216,2012,6,7,-0.001022833,0,0
-0.008051566,2012,6,8,-0.003702272,0,0
0.002061202,2012,6,11,-0.007290486,0,0
0.005313787,2012,6,12,0.003243752,0,0
0.004311988,2012,6,13,-0.003664071,0,0
-0.001611983,2012,6,14,0.00672853,0,0
0.00368531,2012,6,15,0.000620642,0,0
-0.003147318,2012,6,18,-0.003945799,0,0
0.002680011,2012,6,19,0.003945799,0,0
-0.006595642,2012,6,20,-0.01168106,0,0
-0.005184853,2012,6,21,-0.019546551,0,0
-0.004553407,2012,6,22,0.008578392,0,0
0.00124658,2012,6,25,-0.003005132,0,0
0.001656561,2012,6,26,0.000821646,0,0
-0.000689466,2012,6,27,0.004626857,0,0
-0.004159941,2012,6,28,-0.013863395,0,0
0.011005834,2012,6,29,0.038849382,0,0
-0.001769577,2012,7,2,-0.006229688,0,0
0.006901226,2012,7,3,0.019816651,0,0
-0.003639925,2012,7,5,-0.002185384,0,0
-0.004627437,2012,7,6,-0.014016428,0,0
-0.00054766,2012,7,9,0.007848295,0,0
0.002799487,2012,7,10,-0.010634228,0,0
-0.00499706,2012,7,11,0.009724181,0,0
-0.005752329,2012,7,12,0.001364356,0,0
0.010817444,2012,7,13,0.005115897,0,0
-0.001567975,2012,7,16,0.00658147,0,0
-0.001231072,2012,7,17,0.003862594,0,0
-0.002748274,2012,7,18,0.003152523,0,0
0.002405689,2012,7,19,0.013277554,0,0
-0.002130078,2012,7,20,-0.005756078,0,0
-0.001103496,2012,7,23,-0.015963171,0,0
0.003027893,2012,7,24,0.001770225,0,0
0.004841835,2012,7,25,0.00230032,0,0
0.004587185,2012,7,26,0.002045347,0,0
6.71E-05,2012,7,27,0.003580434,0,0
-0.000134207,2012,7,30,-0.00168977,0,0
0.001139441,2012,7,31,-0.00840092,0,0
-0.006202386,2012,8,1,0.004171929,0,0
-0.000543548,2012,8,2,-0.008782896,0,0
0.030071987,2012,2,10,0.054017414,0,0
0.002151543,2012,2,13,0.009749078,0,0
0.0005047,2012,2,14,-0.00073226,0,0
0.002765416,2012,2,15,0.004545831,0,0
-0.0050412,2012,2,16,0.002170307,0,0
0.002527914,2012,2,17,0.003929911,0,0
0.006256151,2012,2,21,0.010801835,0,0
0.000992674,2012,2,22,0.001801715,0,0
0.006153326,2012,2,23,0.006288059,0,0
0.000122182,2012,2,24,0.007744059,0,0
-0.001345892,2012,2,27,-0.00481383,0,0
0.002200202,2012,2,28,-0.008116381,0,0
-0.002690653,2012,2,29,0.002114349,0,0
-0.013962449,2012,3,1,0.00712073,0,0
-0.012531375,2012,8,23,-0.053297561,0,0
0.000456157,2012,8,24,-0.000541683,0,0
0,2012,8,27,-0.003082366,0,0
0.000260446,2012,8,28,0.003894638,0,0
-0.002087958,2012,8,29,-0.003803667,0,0
0.000130792,2012,8,30,-0.00397495,0,0
-0.003149928,2012,8,31,0.008409335,0,0
0.012592891,2012,9,4,-0.005299378,0,0
-0.001795138,2012,9,5,0.000273342,0,0
0.002817609,2012,9,6,0.000773535,0,0
0.006839425,2012,9,7,0.004027349,0,0
0.00100415,2012,9,10,0.000540167,0,0
0.00118942,2012,9,11,0.002824908,0,0
6.25E-05,2012,9,12,-0.000715698,0,0
-0.00093861,2012,9,13,0.005781192,0,0
0.010459468,2012,9,14,0.003037498,0,0
-0.00134741,2012,9,17,-0.010568161,0,0
-0.000122699,2012,9,18,-0.006019706,0,0
-0.000675467,2012,9,19,-0.015353922,0,0
-0.002032727,2012,9,20,-0.000519689,0,0
0.00637418,2012,9,21,0.004795247,0,0
-0.005387427,2012,9,24,-0.004511703,0,0
0.002212031,2012,9,25,-0.002653635,0,0
-0.00660795,2012,9,26,-0.006657636,0,0
0.004519105,2012,9,27,0.008933172,0,0
0.003190649,2012,9,28,0.001604654,0,0
0.002681591,2012,10,1,0.001364006,0,0
-0.002803876,2012,10,2,-0.00277957,0,0
-6.12E-05,2012,10,3,-0.018095205,0,0
0.004017892,2012,10,4,0.017243647,0,0
-0.001882563,2012,10,5,-0.00875363,0,0
-0.002563657,2012,10,8,-0.00266573,0,0
0.000122423,2012,10,9,0.014627633,0,0
-0.003132609,2012,10,10,-0.005392094,0,0
0.001906827,2012,10,11,0.00388527,0,0
-0.000552733,2012,10,12,-0.000991702,0,0
-0.007625379,2012,10,15,-4.73E-05,0,0
0.002618869,2012,10,16,0.001133312,0,0
0.00062122,2012,10,17,0.000141456,0,0
-0.001492422,2012,10,18,-9.43E-05,0,0
-0.001497569,2012,10,19,-0.009775913,0,0
-0.002570354,2012,10,22,-0.006413236,0,0
-0.003979455,2012,10,23,-0.010201685,0,0
-0.001143717,2012,10,24,-0.004735973,0,0
0.00228443,2012,10,25,0.001618051,0,0
0.000126561,2012,10,26,0.001159262,0,0
-0.002283762,2012,10,29,-0.003740891,0,0
0.000762589,2012,10,30,0.000710212,0,0
0.002279766,2012,10,31,0.00282929,0,0
-0.000695326,2012,11,1,0.004259543,0,0
-0.007980645,2012,11,2,-0.011265263,0,0
-0.000386784,2012,11,5,0.00402434,0,0
0.001930487,2012,11,6,0.015245212,0,0
0.00618382,2012,11,7,-0.021424355,0,0
0.000442867,2012,11,8,0.003330299,0,0
0.005341943,2012,11,9,0.004973279,0,0
-0.000750185,2012,11,12,-0.002530271,0,0
-0.002258361,2012,11,13,-0.000965382,0,0
-0.00012581,2012,11,14,0.004755281,0,0
-0.003981772,2012,11,15,-0.004399365,0,0
0.000887998,2012,11,16,0.00615673,0,0
0.004287495,2012,11,19,0.012885385,0,0
0.000438966,2012,11,20,-0.012484698,0,0
-0.002073309,2012,11,21,0.003142557,0,0
0.002637043,2012,11,23,0.004450284,0,0
0.003987811,2012,11,26,-0.002664694,0,0
-0.001055696,2012,11,27,-0.002780765,0,0
-0.009618553,2012,11,28,-0.003450968,0,0
0.004301233,2012,11,29,0.007862099,0,0
0.000251692,2012,11,30,0.004122614,0,0
-0.001512344,2012,12,3,0.000878349,0,0
-0.005654708,2012,12,4,-0.002885688,0,0
-0.000960333,2012,12,5,-0.003053222,0,0
6.41E-05,2012,12,6,-0.008080594,0,0
0.001854459,2012,12,7,-0.001664642,0,0
0.002798627,2012,12,10,-0.001874036,0,0
-0.00063447,2012,12,11,0.001165892,0,0
0.00158444,2012,12,12,0.00493293,0,0
-0.005987728,2012,12,13,-0.004426995,0,0
0.000897038,2012,12,14,0.004226744,0,0
-0.000128035,2012,12,17,0.002347139,0,0
-0.00044842,2012,12,18,0.003620588,0,0
-0.007499168,2012,12,19,0.007734484,0,0
-0.003798709,2012,12,20,0.002997814,0,0
0.000263049,2012,12,21,-0.007141644,0,0
0,2012,12,24,-0.00024499,0,0
0,2012,12,26,0.011463196,0,0
0.001050607,2012,12,27,-0.000525404,0,0
0.000524352,2012,12,28,-0.00033468,0,0
0,2012,12,31,0.00485144,0,0
-0.014113816,2012,8,16,0.017520604,0,0
0.002765572,2012,8,17,0.001858577,0,0
6.72E-05,2012,8,20,-0.000180975,0,0
0.006538894,2012,8,21,0.003201147,0,0
-0.010048909,2012,8,3,-0.024390446,0,0
0.002163364,2012,8,6,0.003784725,0,0
0.000269664,2012,8,7,0.006869599,0,0
0.000606133,2012,8,8,-0.001486198,0,0
0.000470853,2012,8,9,4.65E-05,0,0
0.000940177,2012,8,10,-0.002285397,0,0
0.001072002,2012,8,13,-0.000655186,0,0
-0.006675879,2012,8,14,0.003266089,0,0
0.001085906,2012,8,15,0.004163486,0,0
0.01077842,2012,8,22,0.013284431,0,0
-0.139096897,2013,6,28,-0.003137008,0.018547721,0.040402437
0.018107516,2013,7,1,0.006384501,0,0
0.003393963,2013,7,2,0.007077581,0,0
-0.006902723,2013,6,27,-0.011263799,0,0
-0.007103728,2013,7,5,0.026768315,0,0
0.007983579,2013,7,8,-0.000336728,0,0
0.007061854,2013,7,9,0.001639087,0,0
0.000172922,2013,7,10,0.012364944,0,0
0.009913488,2013,7,11,-0.006614271,0,0
-0.001777989,2013,7,12,0.004284074,0,0
0.001693488,2013,7,15,0.001514007,0,0
0.002275784,2013,7,16,-0.001309103,0,0
0.001929269,2013,7,17,0.001962177,0,0
-0.004712406,2013,7,18,0.006316533,0,0
0.004209945,2013,7,19,4.02E-05,0,0
0.010349705,2013,7,22,-0.004606442,0,0
-0.02596091,2013,7,3,-0.023666193,0,0
0.109308505,2013,2,19,-0.020105346,0,0
-0.005231299,2013,2,20,-0.00999885,0,0
-0.003155526,2013,2,21,-0.007512809,0,0
-0.000137718,2013,2,22,0.001354471,0,0
0.00267766,2013,2,25,-9.33E-05,0,0
0.001162038,2013,2,26,-0.002244663,0,0
0.003738375,2013,2,27,0.000609076,0,0
-0.004284829,2013,2,28,-0.003336947,0,0
-0.001712115,2013,3,1,-0.006512281,0,0
-0.002201402,2013,3,4,-0.002690328,0,0
0.001514662,2013,3,5,0.003360315,0,0
-0.001583636,2013,3,6,-0.001868967,0,0
0.001514902,2013,3,7,0.005393253,0,0
0.000618213,2013,3,8,0.00184595,0,0
-0.000755713,2013,3,11,0.000519237,0,0
0.004106187,2013,3,12,0.002258525,0,0
-0.001296097,2013,3,13,-9.39E-05,0,0
-0.000889037,2013,3,14,0.002387397,0,0
0.002593626,2013,3,15,0.001956285,0,0
0.002239861,2013,3,18,0.001345643,0,0
0.001891471,2013,3,19,-0.007382483,0,0
-0.000877158,2013,3,20,0.003753649,0,0
0.001685274,2013,3,21,-0.0023892,0,0
-0.001617737,2013,3,22,0.005879022,0,0
-0.002302159,2013,3,25,0.005068209,0,0
-0.000339584,2013,3,26,0.006952495,0,0
0.001356747,2013,3,27,0.001080559,0,0
-0.001288809,2013,3,28,0.002913085,0,0
0,2013,4,1,-0.000715256,0,0
-0.004026645,2013,4,2,0.000536553,0,0
-0.002406451,2013,4,3,-0.01241962,0,0
-0.007861693,2013,4,4,-0.005506551,0,0
0.005996134,2013,4,5,-0.002615677,0,0
0.0019345,2013,4,8,0.003081109,0,0
0.000619978,2013,4,9,0.00389006,0,0
-0.000619978,2013,4,10,0.002023829,0,0
-0.002766216,2013,4,11,-0.005216675,0,0
-0.008264521,2013,4,12,-0.01043485,0,0
-0.041675613,2013,4,15,-0.012450628,0,0
-0.004695121,2013,4,16,4.90E-05,0,0
0.003760149,2013,4,17,-0.01010263,0,0
0.000545645,2013,4,18,0.005229227,0,0
0.00364597,2013,4,19,0.001383892,0,0
0.005831604,2013,4,22,0.003685273,0,0
-0.005059799,2013,4,23,0.002050174,0,0
0.00627759,2013,4,24,0.010821252,0,0
0.006787168,2013,4,25,0.010372685,0,0
0.006092854,2013,4,26,-0.002978456,0,0
-0.001182157,2013,4,29,0.00694886,0,0
0.000443686,2013,4,30,-0.004806032,0,0
-0.00423343,2013,5,1,-0.011441234,0,0
0.004307334,2013,5,2,0.013897107,0,0
0,2013,5,3,0.007421669,0,0
